entry_id	record_type	figure	panel	status	source_path	sha256	generator_path	replication_unit	notes
creditfirst.panel.545da4d5b431a825	panel_source	figS18	c	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_audit.json	242579c2037a3b750690e4e61c966010875191b1ee82a0c1b1a4c1ec3ea7fed7	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.74ce02adc3981e1c	panel_source	figS18	d	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_audit.json	242579c2037a3b750690e4e61c966010875191b1ee82a0c1b1a4c1ec3ea7fed7	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.c6974eb24234dc30	panel_source	figS18	e	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_audit.json	242579c2037a3b750690e4e61c966010875191b1ee82a0c1b1a4c1ec3ea7fed7	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.8453521bd5c96823	panel_source	figS18	f	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_audit.json	242579c2037a3b750690e4e61c966010875191b1ee82a0c1b1a4c1ec3ea7fed7	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.14343efaabb5f829	panel_source	figS18	a	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_credit_diagnostics.csv	c45dd66497f22473051a2cd0fab0fd838d130ab8dace7e7aa65360592a015ca0	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.7f39806ea3795fd6	panel_source	figS18	b	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_credit_diagnostics.csv	c45dd66497f22473051a2cd0fab0fd838d130ab8dace7e7aa65360592a015ca0	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.14e4454e7db2e48e	panel_source	figS18	c	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_credit_diagnostics.csv	c45dd66497f22473051a2cd0fab0fd838d130ab8dace7e7aa65360592a015ca0	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.aa6c950687cbd3d0	panel_source	figS18	d	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_credit_diagnostics.csv	c45dd66497f22473051a2cd0fab0fd838d130ab8dace7e7aa65360592a015ca0	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.a684090a91395196	panel_source	figS18	e	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_credit_diagnostics.csv	c45dd66497f22473051a2cd0fab0fd838d130ab8dace7e7aa65360592a015ca0	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.f1a5c5f6646ab066	panel_source	figS18	f	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_credit_diagnostics.csv	c45dd66497f22473051a2cd0fab0fd838d130ab8dace7e7aa65360592a015ca0	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.8638ef27145c52cb	panel_source	figS18	a	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_curves.csv	8f0d432dc90ccab76557bea9d81779e7e8ec90d583e622daaf784c35b250a013	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.c3fd1aae697fdb4c	panel_source	figS18	b	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_curves.csv	8f0d432dc90ccab76557bea9d81779e7e8ec90d583e622daaf784c35b250a013	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.826cabeeb4cfb218	panel_source	figS18	c	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_curves.csv	8f0d432dc90ccab76557bea9d81779e7e8ec90d583e622daaf784c35b250a013	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.70292eda0168ffba	panel_source	figS18	d	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_curves.csv	8f0d432dc90ccab76557bea9d81779e7e8ec90d583e622daaf784c35b250a013	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.9fab7b4135a3e9d6	panel_source	figS18	e	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_curves.csv	8f0d432dc90ccab76557bea9d81779e7e8ec90d583e622daaf784c35b250a013	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.d1095e53b32cd40c	panel_source	figS18	f	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_curves.csv	8f0d432dc90ccab76557bea9d81779e7e8ec90d583e622daaf784c35b250a013	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.1416431b17408542	panel_source	figS18	a	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_final_states.npz	d34bb995c9f420e63529a7dde466bad3a2bc7460eb216f461b3acc325468a598	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.7fe9c4e674c5d595	panel_source	figS18	b	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_final_states.npz	d34bb995c9f420e63529a7dde466bad3a2bc7460eb216f461b3acc325468a598	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.7c30ad2c33c3a4a7	panel_source	figS18	c	ready	drafts/dendritic-local-learning/journal/source_data/morphology_conductance/runs/fresh/seed_15413_final_states.npz	d34bb995c9f420e63529a7dde466bad3a2bc7460eb216f461b3acc325468a598	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	seed blocks and split identified in source; 20 fresh seed blocks per confirmatory cohort	Complete numerical source of selected input panel. Selected S42 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
